Date,Open,High,Low,Close,Volume
2009-08-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-08-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-09-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-10-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-11-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2009-12-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2010-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2010-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2010-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2010-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2010-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2010-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2010-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2010-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2010-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2010-01-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2010-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2010-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2010-01-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2010-01-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
